1966,10,0
1966,11,0
1966,12,0
1967,1,0
1967,2,0
1967,3,0
1967,4,1
1967,5,10
1967,6,19
1967,7,19
1967,8,19
1967,9,15
1967,10,0
1967,11,0
1967,12,0
1968,1,0
1968,2,0
1968,3,0
1968,4,1
1968,5,10
1968,6,19
1968,7,19
1968,8,19
1968,9,15
1968,10,0
1968,11,0
1968,12,0
1969,1,0
1969,2,0
1969,3,0
1969,4,1
1969,5,10
1969,6,19
1969,7,19
1969,8,19
1969,9,15
1969,10,0
1969,11,0
1969,12,0
1970,1,0
1970,2,0
1970,3,0
1970,4,1
1970,5,10
1970,6,19
1970,7,19
1970,8,19
1970,9,15
1970,10,0
1970,11,0
1970,12,0
1971,1,0
1971,2,0
1971,3,0
1971,4,1
1971,5,10
1971,6,19
1971,7,19
1971,8,19
1971,9,15
1971,10,0
1971,11,0
1971,12,0
1972,1,0
1972,2,0
1972,3,0
1972,4,1
1972,5,10
1972,6,19
1972,7,19
1972,8,19
1972,9,15
1972,10,0
1972,11,0
1972,12,0
1973,1,0
1973,2,0
1973,3,0
1973,4,1
1973,5,10
1973,6,19
1973,7,19
1973,8,19
1973,9,15
1973,10,0
1973,11,0
1973,12,0
1974,1,0
1974,2,0
1974,3,0
1974,4,1
1974,5,10
1974,6,19
1974,7,19
1974,8,19
1974,9,15
1974,10,0
1974,11,0
1974,12,0
1975,1,0
1975,2,0
1975,3,0
1975,4,1
1975,5,10
1975,6,19
1975,7,19
1975,8,19
1975,9,15
1975,10,0
1975,11,0
1975,12,0
1976,1,0
1976,2,0
1976,3,0
1976,4,1
1976,5,10
1976,6,19
1976,7,19
1976,8,19
1976,9,15
1976,10,0
1976,11,0
1976,12,0
1977,1,0
1977,2,0
1977,3,0
1977,4,1
1977,5,10
1977,6,19
1977,7,19
1977,8,19
1977,9,15
1977,10,0
1977,11,0
1977,12,0
1978,1,0
1978,2,0
1978,3,0
1978,4,1
1978,5,10
1978,6,19
1978,7,19
1978,8,19
1978,9,15
1978,10,0
1978,11,0
1978,12,0
1979,1,0
1979,2,0
1979,3,0
1979,4,1
1979,5,10
1979,6,19
1979,7,19
1979,8,19
1979,9,15
1979,10,0
1979,11,0
1979,12,0
1980,1,0
1980,2,0
1980,3,0
1980,4,1
1980,5,10
1980,6,19
1980,7,19
1980,8,19
1980,9,15
1980,10,0
1980,11,0
1980,12,0
1981,1,0
1981,2,0
1981,3,0
1981,4,1
1981,5,10
1981,6,19
1981,7,19
1981,8,19
1981,9,15
1981,10,0
1981,11,0
1981,12,0
1982,1,0
1982,2,0
1982,3,0
1982,4,1
1982,5,10
1982,6,19
1982,7,19
1982,8,19
1982,9,15
1982,10,0
1982,11,0
1982,12,0
1983,1,0
1983,2,0
1983,3,0
1983,4,1
1983,5,10
1983,6,19
1983,7,19
1983,8,19
1983,9,15
1983,10,0
1983,11,0
1983,12,0
1984,1,0
1984,2,0
1984,3,0
1984,4,1
1984,5,10
1984,6,19
1984,7,19
1984,8,19
1984,9,15
1984,10,0
1984,11,0
1984,12,0
1985,1,0
1985,2,0
1985,3,0
1985,4,1
1985,5,10
1985,6,19
1985,7,19
1985,8,19
1985,9,15
1985,10,0
1985,11,0
1985,12,0
1986,1,0
1986,2,0
1986,3,0
1986,4,1
1986,5,10
1986,6,19
1986,7,19
1986,8,19
1986,9,15
1986,10,0
1986,11,0
1986,12,0
1987,1,0
1987,2,0
1987,3,0
1987,4,1
1987,5,10
1987,6,19
1987,7,19
1987,8,19
1987,9,15
1987,10,0
1987,11,0
1987,12,0
1988,1,0
1988,2,0
1988,3,0
1988,4,1
1988,5,10
1988,6,19
1988,7,19
1988,8,19
1988,9,15
1988,10,0
1988,11,0
1988,12,0
1989,1,0
1989,2,0
1989,3,0
1989,4,1
1989,5,10
1989,6,19
1989,7,19
1989,8,19
1989,9,15
1989,10,0
1989,11,0
1989,12,0
1990,1,0
1990,2,0
1990,3,0
1990,4,1
1990,5,10
1990,6,19
1990,7,19
1990,8,19
1990,9,15
1990,10,0
1990,11,0
1990,12,0
1991,1,0
1991,2,0
1991,3,0
1991,4,1
1991,5,10
1991,6,19
1991,7,19
1991,8,19
1991,9,15
1991,10,0
1991,11,0
1991,12,0
1992,1,0
1992,2,0
1992,3,0
1992,4,1
1992,5,10
1992,6,19
1992,7,19
1992,8,19
1992,9,15
1992,10,0
1992,11,0
1992,12,0
1993,1,0
1993,2,0
1993,3,0
1993,4,1
1993,5,10
1993,6,19
1993,7,19
1993,8,19
1993,9,15
1993,10,0
1993,11,0
1993,12,0
1994,1,0
1994,2,0
1994,3,0
1994,4,1
1994,5,10
1994,6,19
1994,7,19
1994,8,19
1994,9,15
1994,10,0
1994,11,0
1994,12,0
1995,1,0
1995,2,0
1995,3,0
1995,4,1
1995,5,10
1995,6,19
1995,7,19
1995,8,19
1995,9,15
1995,10,0
1995,11,0
1995,12,0
1996,1,0
1996,2,0
1996,3,0
1996,4,1
1996,5,10
1996,6,19
1996,7,19
1996,8,19
1996,9,15
1996,10,0
1996,11,0
1996,12,0
1997,1,0
1997,2,0
1997,3,0
1997,4,1
1997,5,10
1997,6,19
1997,7,19
1997,8,19
1997,9,15
1997,10,0
1997,11,0
1997,12,0
1998,1,0
1998,2,0
1998,3,0
1998,4,1
1998,5,10
1998,6,19
1998,7,19
1998,8,19
1998,9,15
1998,10,0
1998,11,0
1998,12,0
1999,1,0
1999,2,0
1999,3,0
1999,4,1
1999,5,10
1999,6,19
1999,7,19
1999,8,19
1999,9,15
1999,10,0
1999,11,0
1999,12,0
2000,1,0
2000,2,0
2000,3,0
2000,4,1
2000,5,10
2000,6,19
2000,7,19
2000,8,19
2000,9,15
2000,10,0
2000,11,0
2000,12,0
2001,1,0
2001,2,0
2001,3,0
2001,4,1
2001,5,10
2001,6,19
2001,7,19
2001,8,19
2001,9,15
2001,10,0
2001,11,0
2001,12,0
2002,1,0
2002,2,0
2002,3,0
2002,4,1
2002,5,10
2002,6,19
2002,7,19
2002,8,19
2002,9,15
2002,10,0
2002,11,0
2002,12,0
2003,1,0
2003,2,0
2003,3,0
2003,4,1
2003,5,10
2003,6,19
2003,7,19
2003,8,19
2003,9,15
2003,10,0
2003,11,0
2003,12,0
2004,1,0
2004,2,0
2004,3,0
2004,4,1
2004,5,10
2004,6,19
2004,7,19
2004,8,19
2004,9,15
2004,10,0
2004,11,0
2004,12,0
2005,1,0
2005,2,0
2005,3,0
2005,4,1
2005,5,10
2005,6,19
2005,7,19
2005,8,19
2005,9,15
2005,10,0
2005,11,0
2005,12,0
2006,1,0
2006,2,0
2006,3,0
2006,4,1
2006,5,10
2006,6,19
2006,7,19
2006,8,19
2006,9,15
2006,10,0
2006,11,0
2006,12,0
2007,1,0
2007,2,0
2007,3,0
2007,4,1
2007,5,10
2007,6,19
2007,7,19
2007,8,19
2007,9,15
