Date, UserID, Scenario, Branch, Variable, Action, NewValue, OldValue, ChangeID, ScenarioID, BranchID, VariableID, NewValue, OldValue
2015/05/04 11:35:33,AAA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 7,,Delete Branch,,,   19,1,303,0,,
2015/05/04 11:35:33,AAA,Current Accounts,Withdrawal Node 7,,Delete River Withdrawal,0,0,   13,1,185,10,0,0
2015/05/04 11:35:33,AAA,Current Accounts,Supply and Resources\River\Bear River\Withdrawals\Withdrawal Node 7,,Delete Branch,,,   19,1,302,0,,
2015/05/04 11:35:38,AAA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 11:37:02,AAA,Current Accounts,Tributary Inflow 1,,Create Tributary Inflow,,,   5,1,270,13,,
2015/05/04 11:37:02,AAA,Current Accounts,Below Tributary Inflow 1,,Create River Reach,,,   5,1,271,16,,
2015/05/04 11:37:02,AAA,Current Accounts,Transmission Link from Washakie to Bear River,,Create Transmission Link,,,   5,1,272,7,,
2015/05/04 11:37:12,AAA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 11:39:27,AAA,Current Accounts,Withdrawal Node 7,,Create River Withdrawal,,,   5,1,274,10,,
2015/05/04 11:39:27,AAA,Current Accounts,Below Withdrawal Node 7,,Create River Reach,,,   5,1,275,16,,
2015/05/04 11:39:35,AAA,Current Accounts,Transmission Link from Withdrawal Node 7 to Box Elder County MandI,,Create Transmission Link,,,   5,1,276,7,,
2015/05/04 11:43:45,AAA,Current Accounts,Return Flow from Box Elder County MandI to Bear River,,Delete Return Flow,0,0,   13,1,171,8,0,0
2015/05/04 11:43:45,AAA,Current Accounts,Storage Node for Return Flow from Box Elder County MandI to Bear River,,Delete Storage Node,0,0,   13,1,181,18,0,0
2015/05/04 11:43:45,AAA,Current Accounts,Supply and Resources\Return Flows\from Box Elder County MandI\to Return Flow Node 6,,Delete Branch,,,   19,1,296,0,,
2015/05/04 11:43:45,AAA,Current Accounts,Water Quality\Pollutant Decrease in Return Flows\from Box Elder County MandI\to Return Flow Node 6,,Delete Branch,,,   19,1,297,0,,
2015/05/04 11:44:18,AAA,Current Accounts,Return Flow from Box Elder County MandI to Bear River,,Create Return Flow,,,   5,1,278,8,,
2015/05/04 11:44:58,AAA,Current Accounts,Return Flow from New Box Elder County Agriculture to Bear River,,Delete Return Flow,0,0,   13,1,170,8,0,0
2015/05/04 11:44:59,AAA,Current Accounts,Storage Node for Return Flow from New Box Elder County Agriculture to Bear River,,Delete Storage Node,0,0,   13,1,180,18,0,0
2015/05/04 11:44:59,AAA,Current Accounts,Supply and Resources\Return Flows\from New Box Elder County Agriculture\to Return Flow Node 6,,Delete Branch,,,   19,1,294,0,,
2015/05/04 11:44:59,AAA,Current Accounts,Water Quality\Pollutant Decrease in Return Flows\from New Box Elder County Agriculture\to Return Flow Node 6,,Delete Branch,,,   19,1,295,0,,
2015/05/04 11:44:59,AAA,Current Accounts,Below Return Flow Node 6,,Delete River Reach,0,0,   13,1,169,16,0,0
2015/05/04 11:44:59,AAA,Current Accounts,Storage Node for Below Return Flow Node 6,,Delete Storage Node,0,0,   13,1,179,18,0,0
2015/05/04 11:44:59,AAA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Return Flow Node 6,,Delete Branch,,,   19,1,293,0,,
2015/05/04 11:44:59,AAA,Current Accounts,Return Flow Node 6,,Delete Return Flow Node,0,0,   13,1,168,17,0,0
2015/05/04 11:45:06,AAA,Current Accounts,Return Flow from New Box Elder County Agriculture to Bear River,,Create Return Flow,,,   5,1,279,8,,
2015/05/04 11:45:14,AAA,Current Accounts,Return Flow from Box Elder County MandI to Bear River,,Delete Return Flow,0,0,   13,1,278,8,0,0
2015/05/04 11:45:14,AAA,Current Accounts,Supply and Resources\Return Flows\from Box Elder County MandI\to Tributary Inflow 1,,Delete Branch,,,   19,1,419,0,,
2015/05/04 11:45:14,AAA,Current Accounts,Water Quality\Pollutant Decrease in Return Flows\from Box Elder County MandI\to Tributary Inflow 1,,Delete Branch,,,   19,1,420,0,,
2015/05/04 11:45:45,AAA,Current Accounts,Return Flow from Box Elder County MandI to Withdrawal Node 1,,Create Return Flow,,,   5,1,280,8,,
2015/05/04 11:45:56,AAA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 11:46:49,AAA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Mainstem,Groundwater Outflow,New expression,,"ReadFromFile(QX24loss.csv, , 1967)",   1,1,320,69,,"@F050('QX24loss.csv',' , 1967')"
2015/05/04 11:47:14,AAA,,Below Withdrawal Node 1,Linked Groundwater,Change data,248,-1,   20,0,69,372,248,-1
2015/05/04 11:47:58,AAA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 1,Groundwater Outflow,New expression,"ReadFromFile(QX24loss.csv, , 1967)",,   1,1,179,69,"@F050('QX24loss.csv', ', 1967')",
2015/05/04 11:47:58,AAA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 1,Groundwater Outflow,New expression,"ReadFromFile(QX24loss.csv, , 1967)","ReadFromFile(QX24loss.csv, , 1967)",   1,1,179,69,"@F050('QX24loss.csv',' , 1967')","@F050('QX24loss.csv', ', 1967')"
2015/05/04 11:48:18,AAA,,Below Mainstem,Linked Groundwater,Change data,0,-1,   20,0,199,372,0,-1
2015/05/04 11:50:52,AAA,Current Accounts,,,Calculate results,0:0:02.089,2 seconds per year,   14,1,0,0,0:0:02.089,2 seconds per year
2015/05/04 11:53:32,AAA,Reference,,,Calculate results,0:2:39.653,4 seconds per year,   14,2,0,0,0:2:39.653,4 seconds per year
2015/05/04 11:53:33,AAA,,,,Calculate results,0:02:43.144,"3.98 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12245, numPresolves=1977, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:02:43.144,"3.98 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12245, numPresolves=1977, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 12:08:37,AAA,Reference,Demand Sites\South Cache Existing,Consumption,New expression,50,,   1,2,369,251,50,
2015/05/04 12:18:00,AAA,Reference,Supply and Resources\Transmission Links\to South Cache Existing\from Hyrum Reservoir,Maximum Flow   Volume,New expression,"ReadFromFile(SC_calY_cfs.csv, , 1967)",,   1,2,377,967,"@F050('SC_calY_cfs.csv', ', 1967')",
2015/05/04 12:18:00,AAA,Reference,Supply and Resources\Transmission Links\to South Cache Existing\from Hyrum Reservoir,Maximum Flow   Volume,New expression,"ReadFromFile(SC_calY_cfs.csv, , 1967)","ReadFromFile(SC_calY_cfs.csv, , 1967)",   1,2,377,967,"@F050('SC_calY_cfs.csv',' , 1967')","@F050('SC_calY_cfs.csv', ', 1967')"
2015/05/04 12:18:13,AAA,Reference,Supply and Resources\Transmission Links\to South Cache Existing\from Hyrum Reservoir,CapacityUnitID,Change data,24,21,   20,2,377,74,24,21
2015/05/04 12:27:31,AAA,Current Accounts,,,Calculate results,0:0:01.907,2 seconds per year,   14,1,0,0,0:0:01.907,2 seconds per year
2015/05/04 12:29:02,AAA,Reference,,,Calculate results,0:1:30.793,2 seconds per year,   14,2,0,0,0:1:30.793,2 seconds per year
2015/05/04 12:29:04,AAA,,,,Calculate results,0:01:35.96,"2.32 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12235, numPresolves=1976, NumRetries=1431, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:01:35.96,"2.32 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12235, numPresolves=1976, NumRetries=1431, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 12:30:47,AAA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 14:53:25,AMA,Current Accounts,Transmission Link from Withdrawal Node 2 to Barrens,,Delete Transmission Link,0,0,   13,1,222,7,0,0
2015/05/04 14:53:25,AMA,Current Accounts,Supply and Resources\Transmission Links\to Barrens\from Withdrawal Node 2,,Delete Branch,,,   19,1,357,0,,
2015/05/04 14:53:29,AMA,Current Accounts,Transmission Link from Withdrawal Node 2 to Cache Valley Agriculture,,Delete Transmission Link,0,0,   13,1,221,7,0,0
2015/05/04 14:53:29,AMA,Current Accounts,Supply and Resources\Transmission Links\to Cache Valley Agriculture\from Withdrawal Node 2,,Delete Branch,,,   19,1,355,0,,
2015/05/04 14:53:29,AMA,Current Accounts,Below Withdrawal Node 2,,Delete River Reach,0,0,   13,1,220,16,0,0
2015/05/04 14:53:29,AMA,Current Accounts,Storage Node for Below Withdrawal Node 2,,Delete Storage Node,0,0,   13,1,226,18,0,0
2015/05/04 14:53:29,AMA,Current Accounts,Supply and Resources\River\Cub River\Reaches\Below Withdrawal Node 2,,Delete Branch,,,   19,1,354,0,,
2015/05/04 14:53:29,AMA,Current Accounts,Withdrawal Node 2,,Delete River Withdrawal,0,0,   13,1,219,10,0,0
2015/05/04 14:53:29,AMA,Current Accounts,Supply and Resources\River\Cub River\Withdrawals\Withdrawal Node 2,,Delete Branch,,,   19,1,353,0,,
2015/05/04 14:53:52,AMA,Current Accounts,Withdrawal Node 2,,Create River Withdrawal,,,   5,1,283,10,,
2015/05/04 14:53:52,AMA,Current Accounts,Below Withdrawal Node 2,,Create River Reach,,,   5,1,284,16,,
2015/05/04 14:53:59,AMA,Current Accounts,Transmission Link from Withdrawal Node 2 to Cache Valley Agriculture,,Create Transmission Link,,,   5,1,285,7,,
2015/05/04 14:54:11,AMA,Current Accounts,Transmission Link from Withdrawal Node 2 to Barrens,,Create Transmission Link,,,   5,1,286,7,,
2015/05/04 14:54:19,AMA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 14:55:38,AMA,Reference,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 2,Surface Water Inflow,New expression,QX22-MaladReachGain.csv,,   1,2,426,59,QX22-MaladReachGain.csv,
2015/05/04 14:56:05,AMA,Reference,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 2,Surface Water Inflow,New expression,,QX22-MaladReachGain.csv,   1,2,426,59,,QX22-MaladReachGain.csv
2015/05/04 14:57:08,AMA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 5,Surface Water Inflow,New expression,,"ReadFromFile(QX22-MaladReachGain.csv, , 1967)",   1,1,401,59,,"@F050('QX22-MaladReachGain.csv',' , 1967')"
2015/05/04 14:58:00,AMA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 2,Surface Water Inflow,New expression,"ReadFromFile(QX22-MaladReachGain.csv, , 1967)",,   1,1,426,59,"@F050('QX22-MaladReachGain.csv', ', 1967')",
2015/05/04 14:58:00,AMA,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Withdrawal Node 2,Surface Water Inflow,New expression,"ReadFromFile(QX22-MaladReachGain.csv, , 1967)","ReadFromFile(QX22-MaladReachGain.csv, , 1967)",   1,1,426,59,"@F050('QX22-MaladReachGain.csv',' , 1967')","@F050('QX22-MaladReachGain.csv', ', 1967')"
2015/05/04 14:59:00,AMA,Current Accounts,,,Calculate results,0:0:01.655,2 seconds per year,   14,1,0,0,0:0:01.655,2 seconds per year
2015/05/04 14:59:55,AMA,Reference,,,Calculate results,0:0:54.438,1 seconds per year,   14,2,0,0,0:0:54.438,1 seconds per year
2015/05/04 14:59:56,AMA,,,,Calculate results,0:00:57.160,"1.39 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:57.160,"1.39 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 15:38:32,AMA,Current Accounts,,,Calculate results,0:0:01.689,2 seconds per year,   14,1,0,0,0:0:01.689,2 seconds per year
2015/05/04 15:39:27,AMA,Reference,,,Calculate results,0:0:55.346,1 seconds per year,   14,2,0,0,0:0:55.346,1 seconds per year
2015/05/04 15:39:28,AMA,,,,Calculate results,0:00:58.46,"1.42 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:58.46,"1.42 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:09:13,AMA,Current Accounts,,,Calculate results,0:0:01.673,2 seconds per year,   14,1,0,0,0:0:01.673,2 seconds per year
2015/05/04 16:10:07,AMA,Reference,,,Calculate results,0:0:53.553,1 seconds per year,   14,2,0,0,0:0:53.553,1 seconds per year
2015/05/04 16:10:08,AMA,,,,Calculate results,0:00:56.525,"1.38 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:56.525,"1.38 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:18:26,AMA,Current Accounts,,,Calculate results,0:0:01.748,2 seconds per year,   14,1,0,0,0:0:01.748,2 seconds per year
2015/05/04 16:19:26,AMA,Reference,,,Calculate results,0:0:59.631,1 seconds per year,   14,2,0,0,0:0:59.631,1 seconds per year
2015/05/04 16:19:27,AMA,,,,Calculate results,0:01:02.568,"1.53 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:01:02.568,"1.53 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:26:09,AMA,Current Accounts,,,Calculate results,0:0:01.666,2 seconds per year,   14,1,0,0,0:0:01.666,2 seconds per year
2015/05/04 16:27:03,AMA,Reference,,,Calculate results,0:0:53.307,1 seconds per year,   14,2,0,0,0:0:53.307,1 seconds per year
2015/05/04 16:27:04,AMA,,,,Calculate results,0:00:56.133,"1.37 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:56.133,"1.37 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:27:22,AMA,,,,Area saved,,,   4,0,0,0,,
2015/05/04 16:33:00,AMA,Current Accounts,,,Calculate results,0:0:01.628,2 seconds per year,   14,1,0,0,0:0:01.628,2 seconds per year
2015/05/04 16:33:51,AMA,Reference,,,Calculate results,0:0:50.895,1 seconds per year,   14,2,0,0,0:0:50.895,1 seconds per year
2015/05/04 16:33:51,AMA,,,,Calculate results,0:00:53.595,"1.31 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:53.595,"1.31 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:35:45,AMA,,,Q2KFileSaveRelativePath,Area-wide setting changed,.\,,   15,0,0,380,.\,
2015/05/04 16:38:09,AMA,Current Accounts,,,Calculate results,0:0:01.759,2 seconds per year,   14,1,0,0,0:0:01.759,2 seconds per year
2015/05/04 16:39:07,AMA,Reference,,,Calculate results,0:0:57.991,1 seconds per year,   14,2,0,0,0:0:57.991,1 seconds per year
2015/05/04 16:39:08,AMA,,,,Calculate results,0:01:00.871,"1.48 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:01:00.871,"1.48 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=12192, numPresolves=1906, NumRetries=1435, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/05/04 16:50:59,AMA,,,,Area saved,,,   4,0,0,0,,
2015/06/09 13:50:02,DER,,,,Area directory changed,LowerBearRiverFeb2015_V7,LowerBearRiverFeb2015_V6,   3,0,0,0,LowerBearRiverFeb2015_V7,LowerBearRiverFeb2015_V6
2015/06/09 13:54:20,DER,Reference,Demand Sites\New Cache County M and I,Monthly Demand,New expression,,"MonthlyValues( Oct, 4980,  Nov, 4980,  Dec, 4980,  Jan, 4980,  Feb, 4980,  Mar, 4980,  Apr, 4980,  May, 4980,  Jun, 5040,  Jul, 5040,  Aug, 5040,  Sep, 5040 )",   1,2,337,297,,"@F040(' 1, 4980,  2, 4980,  3, 4980,  4, 4980,  5, 4980,  6, 4980,  7, 4980,  8, 4980,  9, 5040,  10, 5040,  11, 5040,  12, 5040 ')"
2015/06/09 13:55:37,DER,Reference,,,Calculate results,0:0:43.571,1 seconds per year,   14,2,0,0,0:0:43.571,1 seconds per year
2015/06/09 13:55:37,DER,,,,Calculate results,0:00:44.647,"1.12 seconds per year (1967-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=11914, numPresolves=1862, NumRetries=1405, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:44.647,"1.12 seconds per year (1967-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=11914, numPresolves=1862, NumRetries=1405, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/06/09 15:02:41,DER,,,,Area saved,,,   4,0,0,0,,
2015/06/09 15:09:33,DER,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Newton Creek Inflow,Surface Water Inflow,New expression,"ReadFromFile(QX15-SouthCacheReachGain.csv, , 1967)",,   1,1,144,59,"@F050('QX15-SouthCacheReachGain.csv', ', 1967')",
2015/06/09 15:09:33,DER,Current Accounts,Supply and Resources\River\Bear River\Reaches\Below Newton Creek Inflow,Surface Water Inflow,New expression,"ReadFromFile(QX15-SouthCacheReachGain.csv, , 1967)","ReadFromFile(QX15-SouthCacheReachGain.csv, , 1967)",   1,1,144,59,"@F050('QX15-SouthCacheReachGain.csv',' , 1967')","@F050('QX15-SouthCacheReachGain.csv', ', 1967')"
2015/06/09 15:09:41,DER,Current Accounts,,,Calculate results,0:0:01.200,1 seconds per year,   14,1,0,0,0:0:01.200,1 seconds per year
2015/06/09 15:10:21,DER,Reference,,,Calculate results,0:0:39.439,1 seconds per year,   14,2,0,0,0:0:39.439,1 seconds per year
2015/06/09 15:10:21,DER,,,,Calculate results,0:00:41.79,"1.00 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=10601, numPresolves=1991, NumRetries=954, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0",   14,0,0,0,0:00:41.79,"1.00 seconds per year (1966-2006)  LPScaleFactor: 10000  LargestScaledValueToUse: 100000  SmallestValueAllowed: Default=1.0E-007  ScaleMode: Default=0  BasisCrash: Default=0  WEAP Version: 3.43  NumSolves=10601, numPresolves=1991, NumRetries=954, numCoverageConstraintsRemoved=0, NumWedgesReduced=0, NumExtraLPConstraintsRemoved=0, NumMHOConstraintsRemoved=0, numSaveAndReload=0, NumChangeEpsilons=0, NumGLPK=0, NumInfeasible=0, NumTimeouts=0"
2015/06/09 15:56:25,DER,Reference,Demand Sites\New Cache County M and I,Consumption,New expression,,"MonthlyValues( Oct, 73,  Nov, 27,  Dec, 27,  Jan, 27,  Feb, 27,  Mar, 27,  Apr, 73,  May, 73,  Jun, 73,  Jul, 73,  Aug, 73,  Sep, 73 )",   1,2,337,251,,"@F040(' 1, 73,  2, 27,  3, 27,  4, 27,  5, 27,  6, 27,  7, 73,  8, 73,  9, 73,  10, 73,  11, 73,  12, 73 ')"
2015/06/09 15:57:32,DER,Reference,,,Calculate results,0:0:38.892,1 seconds per year,   14,2,0,0,0:0:38.892,1 seconds per year
