Name,Lat1,Lon1,Lat2,Lon2
"HP401,U401",36.75069159,-119.8151734,36.752491,-119.819665
"HXI401,EXT_FRESN",36.75069159,-119.8241566,36.74889214,-119.8241566
"INT_FRESN,WWP401",36.74889214,-119.8151734,36.74529311,-119.819665
"U401,HXI401",36.752491,-119.819665,36.75069159,-119.8241566
"U401,INT_FRESN",36.752491,-119.819665,36.74889214,-119.8151734
"WTP401,U401",36.75429037,-119.8129276,36.752491,-119.819665
"WWP401,HNP401",36.74529311,-119.819665,36.74529311,-119.8241566
"WWP401,HP401",36.74529311,-119.819665,36.75069159,-119.8151734
"WWP401,D605",36.74529311,-119.819665,36.865272,-119.803597
"WWP401,HGR16",36.74529311,-119.819665,36.708418,-119.799016
"WWP403,HGR17",36.59079764,-119.442091,36.579017,-119.416802
"WWP405,C59",36.29953652,-119.322785,36.051739,-119.825585
"WWP405,HGR18",36.29953652,-119.322785,36.150415,-119.216592
"N9,HSU404AN9",36.101574,-119.898746,36.311367,-119.917198
"PMP_Badger,D847",35.83651,-119.943413,35.718302,-120.005391
"PMP_Edmons,C103",34.944971,-118.82593,34.913763,-118.787793
"A402A,HU402A",36.425433,-120.201716,36.45894,-120.17798
"A402B,HU402B",36.363452,-120.220078,36.34375,-120.169796
"C75,D845",35.917365,-119.92026,35.853486,-119.89229
"CVPM14AG,HGR14",36.42181886,-120.2062076,36.377795,-120.116577
"CVPM14AS,HSD402A",36.42181886,-120.1972244,36.493151,-120.292076
"CVPM14BG,HGR14",36.35983497,-120.2245696,36.377795,-120.116577
"CVPM14BS,HSD402B",36.35983497,-120.2155864,36.44817,-120.312823
"D747,D749",36.55144,-120.42588,36.360416,-120.252512
"D749,D750",36.360416,-120.252512,36.233473,-120.068276
"D749,HSU402AD74",36.360416,-120.252512,36.440585,-120.272606
"D750,D751",36.233473,-120.068276,36.170419,-120.05027
"D750,WTP402",36.233473,-120.068276,36.20574115,-120.0955206
"D751,C75",36.170419,-120.05027,35.917365,-119.92026
"D845,PMP_LPeril",35.853486,-119.89229,35.845067,-119.909112
"Ext_CVPM14,HGR14",36.20030457,-120.1067496,36.377795,-120.116577
"GW_14,HGP14",36.399747,-120.206092,36.405866,-120.23003
"HGP14,A402A",36.405866,-120.23003,36.425433,-120.201716
"HGP14,A402B",36.405866,-120.23003,36.363452,-120.220078
"HGR14,GW_14",36.377795,-120.116577,36.399747,-120.206092
"HSD402A,D613",36.493151,-120.292076,36.746234,-120.424322
"HSD402B,D613",36.44817,-120.312823,36.746234,-120.424322
"HSU402AD74,A402A",36.440585,-120.272606,36.425433,-120.201716
"HU402A,CVPM14AG",36.45894,-120.17798,36.42181886,-120.2062076
"HU402A,CVPM14AS",36.45894,-120.17798,36.42181886,-120.1972244
"HU402B,CVPM14BG",36.34375,-120.169796,36.35983497,-120.2245696
"HU402B,CVPM14BS",36.34375,-120.169796,36.35983497,-120.2155864
"PMP_LPeril,PMP_Badger",35.845067,-119.909112,35.83651,-119.943413
"HNP402,HXI402",36.19667998,-120.1067496,36.20211681,-120.1067496
"HP402,U402",36.20211681,-120.0977664,36.203929,-120.102258
"HXI402,Ext_CVPM14",36.20211681,-120.1067496,36.20030457,-120.1067496
"INT_CVPM14,WWP402",36.20030457,-120.0977664,36.19667998,-120.102258
"U402,HXI402",36.203929,-120.102258,36.20211681,-120.1067496
"U402,INT_CVPM14",36.203929,-120.102258,36.20030457,-120.0977664
"WTP402,U402",36.20574115,-120.0955206,36.203929,-120.102258
"WWP402,HNP402",36.19667998,-120.102258,36.19667998,-120.1067496
"WWP402,HP402",36.19667998,-120.102258,36.20211681,-120.0977664
"U404,EXT_CVPM15",36.261964,-119.891962,36.25834226,-119.8964536
"U404,INT_CVPM15",36.261964,-119.891962,36.25834226,-119.8874704
"WWP402,HGR14",36.19667998,-120.102258,36.377795,-120.116577
"SR_ISB,C65",35.647348,-118.481225,35.431957,-118.945931
"SR_SCC,C57",36.060951,-118.922931,36.074013,-119.089061
"SR_TRM,C89",36.411949,-119.003936,36.371429,-119.099811
"C51,C53",36.816849,-119.383159,36.816849,-119.383159
"SR_PNF,C51",36.832949,-119.325957,36.816849,-119.383159
"WWP204,HGR08",38.61040484,-121.340437,38.33679,-121.007159
